site_no,station_nm,latitude,longitude,state_cd,county_cd,huc_cd,huc_code,huc_region,drainage_area,site_type,active,basin,is_huc17,has_discharge
13086000,MILNER LOW LIFT CANAL NR MILNER ID,42.519356,-114.0108607,ID,083,17040212,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13086500,GOODING CANAL AT MILNER ID,42.5275,-114.01,ID,053,17040212,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13087000,NORTH SIDE TWIN FALLS CANAL AT MILNER ID,42.52963376,-114.020583,ID,053,17040212,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13087500,SOUTH SIDE TWIN FALLS CANAL AT MILNER ID,42.52185605,-114.0172497,ID,083,17040209,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
130875048,LOWER MILNER POWER PLANT PIPE 1 AT MILNER ID,42.52463396,-114.0303054,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
130875049,LOWER MILNER POWER PLANT PIPE 2 AT MILNER ID,42.52463396,-114.0303054,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13087505,LOWER MILNER POWER PLANT AT MILNER ID,42.52463396,-114.0303054,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13087995,SNAKE RIVER GAGING STATION AT MILNER ID,42.52805556,-114.0183333,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13088000,SNAKE RIVER AT MILNER ID  TOTAL FLOW,42.52796709,-114.0186386,ID,083,17040212,17,1704,17180.0,ST,Yes,Pacific Northwest,True,True
13088400,DRY CREEK NR ARTESIAN CITY ID,42.37213588,-114.1872485,ID,031,17040212,17,1704,39.4,ST,Yes,Pacific Northwest,True,True
13088404,"DRY CREEK AT ROAD CROSSING NEAR ARTESIAN CITY, ID",42.38324706,-114.1869709,ID,031,17040212,17,1704,42.0,ST,Yes,Pacific Northwest,True,True
13088500,BIG COTTONWOOD CREEK NR OAKLEY ID,42.28046776,-114.0369643,ID,031,17040211,17,1704,29.0,ST,Yes,Pacific Northwest,True,True
13088510,BIG COTTONWOOD CREEK NEAR OAKLEY ID,42.29407878,-114.02252,ID,031,17040211,17,1704,31.03,ST,Yes,Pacific Northwest,True,True
13089500,DEVILS WASHBOWL SPRING NR KIMBERLY 10S 18E 04AAD1S,42.5897222,-114.3469444,ID,053,17040212,17,1704,0.22,ST,Yes,Pacific Northwest,True,True
13090000,SNAKE RIVER NR KIMBERLY ID,42.5908333,-114.3602778,ID,083,17040212,17,1704,22340.0,ST,Yes,Pacific Northwest,True,True
13090370,FISH HATCHERY WASTE NR TWIN FALLS ID,42.59138889,-114.4344444,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13090500,SNAKE RIVER NR TWIN FALLS ID,42.6061111,-114.4763889,ID,083,17040212,17,1704,22360.0,ST,Yes,Pacific Northwest,True,True
13090999,BLUE LAKES SPRING BEL PUMP PLANT NR TWIN FALLS ID,42.6147222,-114.4683333,ID,053,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13091500,BLUE LAKES OUTLET NR TWIN FALLS ID  MV 15,42.6082432,-114.4769834,ID,053,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13091700,WARM CREEK NR TWIN FALLS ID,42.62074269,-114.4994844,ID,053,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13091733,JEROME GOLF COURSE DRAIN NR JEROME ID,42.63388889,-114.5175,ID,053,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13092000,ROCK CREEK NR ROCK CREEK ID,42.35630256,-114.3041959,ID,083,17040212,17,1704,80.0,ST,Yes,Pacific Northwest,True,True
13092500,MCMULLEN CREEK NR ROCK CREEK ID,42.39638889,-114.3691667,ID,083,17040212,17,1704,22.7,ST,Yes,Pacific Northwest,True,True
13092730,ROCK CR  FISH HATCH. BRDG ABV SHOSHONE ST AT TWIN,42.54907806,-114.475038,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13092747,ROCK CREEK AB HWY 30/93 XING AT TWIN FALLS ID,42.5625,-114.4947222,ID,083,17040212,17,1704,259.0,ST,Yes,Pacific Northwest,True,True
13093000,ROCK CREEK BELOW POLELINE ROAD NR TWIN FALLS ID,42.5935205,-114.529763,ID,083,17040212,17,1704,277.0,ST,Yes,Pacific Northwest,True,True
13093095,ROCK CREEK NR MOUTH NR TWIN FALLS ID,42.62351975,-114.5336525,ID,083,17040212,17,1704,300.0,ST,Yes,Pacific Northwest,True,True
13093100,ROCK CREEK AT MOUTH NR TWIN FALLS ID,42.631575,-114.538375,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13093150,SONNICKSON BUTTE DRAIN NR JEROME ID,42.64435216,-114.5580982,ID,053,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13093383,"SNAKE RIVER AT PIGEON COVE NR TWIN FALLS, ID",42.6518222,-114.6287528,ID,047,17040212,17,1704,22830.0,ST,Yes,Pacific Northwest,True,True
13093475,CEDAR DRAW BL LOW LINE CANAL NR FILER ID,42.54379747,-114.6133769,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13093500,CEDAR DRAW NR FILER OLD STATION,42.62305556,-114.6541667,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13093550,CEDAR DRAW NR FILER ID,42.6536111,-114.6541667,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13094000,SNAKE RIVER NR BUHL ID,42.6658333,-114.7122222,ID,083,17040212,17,1704,22990.0,ST,Yes,Pacific Northwest,True,True
13094700,MUD CREEK NR BUHL ID,42.6593484,-114.788663,ID,083,17040212,17,1704,39.7,ST,Yes,Pacific Northwest,True,True
13094900,HERMAN TUNNEL DRAIN NR BUHL ID,42.54990528,-114.8317193,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13095000,DEEP CREEK NR BUHL ID,42.6179599,-114.8453316,ID,083,17040212,17,1704,39.7,ST,Yes,Pacific Northwest,True,True
13095050,DEEP CREEK AT MOUTH NR BUHL ID,42.65823725,-114.8092195,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13095360,S-COULEE NR WENDELL ID,42.69601457,-114.8053308,ID,053,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13105500,SALMON FALLS CREEK NR TWIN FALLS ID,42.20277778,-114.7388889,ID,083,17040213,17,1704,1560.0,ST,Yes,Pacific Northwest,True,True
13106000,SALMON RIVER CANAL CO CANAL NR ROGERSON ID,42.2208333,-114.7377778,ID,083,17040213,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13106600,CEDAR CREEK AB RES NR ROSEWORTH ID,42.18916667,-114.9116667,ID,083,17040213,17,1704,31.9,ST,Yes,Pacific Northwest,True,True
13106650,HOUSE CREEK NR ROSEWORTH ID,42.1633333,-114.9855556,ID,083,17040213,17,1704,38.4,ST,Yes,Pacific Northwest,True,True
13107000,CEDAR CREEK NR ROSEWORTH ID,42.2472222,-114.8652778,ID,083,17040213,17,1704,108.9,ST,Yes,Pacific Northwest,True,True
13107500,DEVIL CREEK NR THREE CREEK ID,42.11388889,-115.0352778,ID,083,17040213,17,1704,10.1,ST,Yes,Pacific Northwest,True,True
13108000,SALMON FALLS CREEK NR BUHL ID,42.59388889,-114.881111,ID,083,17040213,17,1704,2155.0,ST,Yes,Pacific Northwest,True,True
13108150,SALMON FALLS CREEK NR HAGERMAN ID,42.69638889,-114.8552778,ID,083,17040213,17,1704,2180.0,ST,Yes,Pacific Northwest,True,True
13108160,SNAKE RIVER ABV THOUSAND SPRINGS NR HAGERMAN ID,42.7240696,-114.8475549,ID,047,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13108500,CAMAS CREEK AT 18MI SHEARING CORRAL NR KILGORE ID,44.30055556,-111.9052778,ID,033,17040214,17,1704,221.0,ST,Yes,Pacific Northwest,True,True
13108900,CAMAS CREEK AT RED ROAD NR KILGORE ID,44.2888013,-111.8946949,ID,033,17040214,17,1704,242.0,ST,Yes,Pacific Northwest,True,True
13109000,CAMAS CREEK NR KILGORE ID,44.2833333,-111.9158333,ID,033,17040214,17,1704,245.0,ST,Yes,Pacific Northwest,True,True
13109600,CAMAS CREEK DIV AB LONE TREE NR DUBOIS ID,44.24805556,-111.9163889,ID,033,17040214,17,1704,,ST,Yes,Pacific Northwest,True,True
13111500,CAMAS CREEK NR CAMAS ID,44.07074228,-112.2008156,ID,033,17040214,17,1704,370.0,ST,Yes,Pacific Northwest,True,True
13112000,CAMAS CREEK AT CAMAS ID,44.00277778,-112.221111,ID,051,17040214,17,1704,384.0,ST,Yes,Pacific Northwest,True,True
13112500,BEAVER CREEK NR SPENCER ID,44.3722222,-112.1833333,ID,033,17040214,17,1704,116.0,ST,Yes,Pacific Northwest,True,True
13113000,BEAVER CREEK AT SPENCER ID,44.35527778,-112.18,ID,033,17040214,17,1704,122.5,ST,Yes,Pacific Northwest,True,True
13113500,BEAVER CREEK AT DUBOIS ID,44.17666667,-112.2288889,ID,033,17040214,17,1704,239.0,ST,Yes,Pacific Northwest,True,True
13114000,BEAVER CREEK NR CAMAS ID,44.0072222,-112.2241667,ID,051,17040214,17,1704,486.0,ST,Yes,Pacific Northwest,True,True
13114500,CAMAS CREEK NR HAMER ID,43.9008333,-112.286111,ID,051,17040214,17,1704,880.0,ST,Yes,Pacific Northwest,True,True
13115500,MEDICINE LODGE CREEK NR ARGORA ID,44.32416667,-112.5680556,ID,033,17040215,17,1704,147.0,ST,Yes,Pacific Northwest,True,True
13116000,MEDICINE LODGE CREEK AT ELLIS RANCH NR ANGORA ID,44.2911111,-112.5025,ID,033,17040215,17,1704,158.0,ST,Yes,Pacific Northwest,True,True
13116500,MEDICINE LODGE CREEK NR SMALL ID,44.25916667,-112.4102778,ID,033,17040215,17,1704,261.0,ST,Yes,Pacific Northwest,True,True
13117000,BIRCH CREEK NR RENO ID,44.1958333,-112.9488889,ID,033,17040216,17,1704,325.0,ST,Yes,Pacific Northwest,True,True
13117020,BIRCH CREEK AT BLUE DOME INN NR RENO ID,44.1533333,-112.9091667,ID,033,17040216,17,1704,381.0,ST,Yes,Pacific Northwest,True,True
13117030,BIRCH CREEK AT EIGHT-MILE CANYON RD NR RENO ID,44.08027778,-112.8772222,ID,033,17040216,17,1704,400.0,ST,Yes,Pacific Northwest,True,True
13117300,SAWMILL CREEK NR GOLDBURG ID,44.3111111,-113.3391667,ID,059,17040217,17,1704,74.3,ST,Yes,Pacific Northwest,True,True
13117360,SAWMILL CREEK AB SUMMIT CREEK NR CLYDE ID,44.221578,-113.3180684,ID,023,17040217,17,1704,107.0,ST,Yes,Pacific Northwest,True,True
13117500,LITTLE LOST RIVER NR CLYDE ID,44.1922222,-113.2894444,ID,023,17040217,17,1704,216.0,ST,Yes,Pacific Northwest,True,True
13118000,LITTLE LOST RIVER AT RAYMOND RANCH NR HOWE ID,44.16277778,-113.261111,ID,023,17040217,17,1704,317.0,ST,Yes,Pacific Northwest,True,True
13118700,LITTLE LOST RIVER BL WET CREEK NR HOWE ID,44.1386111,-113.2452778,ID,023,17040217,17,1704,436.0,ST,Yes,Pacific Northwest,True,True
13118975,LITTLE LOST RIVER AB FLOOD DIVERSION NR HOWE ID,43.884825,-113.0970083,ID,023,17040217,17,1704,,ST,Yes,Pacific Northwest,True,True
13119000,"LITTLE LOST RIVER NR HOWE, ID",43.87027778,-113.0880556,ID,023,17040217,17,1704,697.0,ST,Yes,Pacific Northwest,True,True
13119500,BLAINE COUNTY INVESTMENT CO CANAL NR HOWE ID,43.8804586,-113.095282,ID,023,17040217,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13120000,NF BIG LOST RIVER AT WILD HORSE NR CHILLY ID,43.93277778,-114.1138889,ID,037,17040218,17,1704,115.0,ST,Yes,Pacific Northwest,True,True
13120500,BIG LOST RIVER AT HOWELL RANCH NR CHILLY ID,43.9983333,-114.021111,ID,037,17040218,17,1704,440.0,ST,Yes,Pacific Northwest,True,True
13121000,BIG LOST RIVER BL CHILLY CANAL NR CHILLY ID,44.04666667,-113.9202778,ID,037,17040218,17,1704,468.0,ST,Yes,Pacific Northwest,True,True
13121500,BIG LOST RIVER AT CHILLY BRIDGE NR CHILLY ID,44.05944444,-113.8769444,ID,037,17040218,17,1704,474.0,ST,Yes,Pacific Northwest,True,True
13122000,THOUSAND SPRINGS CREEK NR CHILLY ID,44.06666667,-113.8402778,ID,037,17040218,17,1704,145.0,ST,Yes,Pacific Northwest,True,True
13122500,BIG LOST RIVER BL CHILLY SINKS NR CHILLY ID,43.9961111,-113.7708333,ID,037,17040218,17,1704,652.0,ST,Yes,Pacific Northwest,True,True
13123000,BIG LOST R B CHL BL CHILLY SINKS NR CHILLY ID,44.00546956,-113.7925313,ID,037,17040218,17,1704,2.95,ST,Yes,Pacific Northwest,True,True
13123500,BIG LOST RIVER E CHL AB MACKAY RES NR MACKAY ID,43.9722222,-113.7313889,ID,037,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13124000,BIG LOST RIVER W CHL AB MACKAY RES NR MACKAY ID,43.9725,-113.7452778,ID,037,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13124265,WARM SPRINGS CREEK BELOW DIVERSION NR MACKAY ID,43.98513889,-113.7990833,ID,037,17040218,17,1704,53.0,ST,Yes,Pacific Northwest,True,True
13124500,WARM SPRINGS CREEK E CHL NR MACKAY ID,43.9697222,-113.7438889,ID,037,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13125000,WARM SPRINGS CREEK W CHL NR MACKAY ID,43.9683333,-113.7438889,ID,037,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13125500,SURFACE INFLOW TO MACKAY RES NR MACKAY ID,43.93324407,-113.7508635,ID,037,17040218,17,1704,766.0,ST,Yes,Pacific Northwest,True,True
13126500,SHARP DITCH NR MACKAY ID,43.9461111,-113.6552778,ID,037,17040218,17,1704,,ST-DCH,Yes,Pacific Northwest,True,True
13127000,BIG LOST RIVER BL MACKAY RES NR MACKAY ID,43.93916667,-113.6483333,ID,037,17040218,17,1704,801.0,ST,Yes,Pacific Northwest,True,True
13127500,STREETER DITCH NR MACKAY ID,43.9332423,-113.6341895,ID,037,17040218,17,1704,,ST-DCH,Yes,Pacific Northwest,True,True
13128000,CEDAR CREEK AB FORKS NR MACKAY ID,43.98,-113.5666667,ID,037,17040218,17,1704,4.66,ST,Yes,Pacific Northwest,True,True
13128500,CEDAR CREEK BL FORKS NR MACKAY ID,43.97944444,-113.5675,ID,037,17040218,17,1704,6.38,ST,Yes,Pacific Northwest,True,True
13128900,LOWER CEDAR CREEK AB DIVS NR MACKAY ID,43.96694444,-113.5777778,ID,037,17040218,17,1704,8.29,ST,Yes,Pacific Northwest,True,True
13129000,CLARK DITCH NR MACKAY ID,43.96638889,-113.578611,ID,037,17040218,17,1704,,ST-DCH,Yes,Pacific Northwest,True,True
13129500,CEDAR CREEK NR MACKAY ID,43.9661111,-113.578611,ID,037,17040218,17,1704,8.31,ST,Yes,Pacific Northwest,True,True
13129800,ALDER CREEK BL SOUTH FORK NR MACKAY ID,43.8272222,-113.6,ID,037,17040218,17,1704,27.6,ST,Yes,Pacific Northwest,True,True
13130000,ALDER CREEK NR MACKAY ID,43.85194444,-113.5522222,ID,037,17040218,17,1704,37.1,ST,Yes,Pacific Northwest,True,True
13130300,BIG LOST RIVER NR LESLIE ID,43.859375,-113.4666694,ID,037,17040218,17,1704,900.0,ST,Yes,Pacific Northwest,True,True
13130500,BIG LOST RIVER AT LESLIE ID,43.8586111,-113.4566667,ID,037,17040218,17,1704,951.0,ST,Yes,Pacific Northwest,True,True
13130800,BIG LOST RIVER BL BLAINE CANAL NR LESLIE ID,43.8332365,-113.4175125,ID,037,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13130900,ANTELOPE CREEK AB WILLOW CR NR DARLINGTON ID,43.67777778,-113.631111,ID,037,17040218,17,1704,93.4,ST,Yes,Pacific Northwest,True,True
13131000,"ANTELOPE CREEK NR DARLINGTON, ID",43.7336111,-113.5147222,ID,037,17040218,17,1704,218.0,ST,Yes,Pacific Northwest,True,True
13131500,PASS CREEK NR LESLIE ID,43.935,-113.4472222,ID,037,17040218,17,1704,25.2,ST,Yes,Pacific Northwest,True,True
13132000,BIG LOST RIVER NR MOORE ID,43.78683056,-113.35945,ID,023,17040218,17,1704,1323.0,ST,Yes,Pacific Northwest,True,True
13132100,BIG LOST RIVER BELOW MOORE DIV NR MOORE ID,43.7843611,-113.3608889,ID,023,17040218,17,1704,1325.0,ST,Yes,Pacific Northwest,True,True
13132373,BIG LOST RIVER AT ARCO AT SUNSET ROAD ID,43.63819444,-113.3265,ID,023,17040218,17,1704,1348.0,ST,Yes,Pacific Northwest,True,True
13132500,BIG LOST RIVER NR ARCO ID,43.5822222,-113.2705556,ID,023,17040218,17,1704,1410.0,ST,Yes,Pacific Northwest,True,True
13132513,INL DIVERSION AT HEAD NEAR ARCO ID,43.5136111,-113.0838889,ID,023,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13132515,INL DIV AT OUTLET OF SPREADING AREA A NEAR ARCO ID,43.49555556,-113.0733333,ID,023,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13132520,BIG LOST RIVER BL INL DIV NEAR ARCO ID,43.5158333,-113.0819444,ID,023,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13132530,BIG LOST RIVER NR ATOMIC CITY ID,43.54712868,-113.009165,ID,023,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13132535,BIG LOST R AT LINCOLN BLVD BRIDGE NR ATOMIC CITY,43.57440278,-112.9421167,ID,023,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13132565,BIG LOST RIVER AB BIG LOST RIVER SINKS NR HOWE ID,43.7233333,-112.875,ID,023,17040218,17,1704,,ST,Yes,Pacific Northwest,True,True
13132622,LITTLE COTTONWOOD CR AT MARTIN MINE NR ARCO ID,43.4865698,-113.591129,ID,023,17040209,17,1704,,ST,Yes,Pacific Northwest,True,True
13132801,SNAKE RIVER BL THOUSAND SPRINGS NR HAGERMAN ID,42.7571247,-114.8678338,ID,047,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13133500,BRAILSFORD DITCH NR HAGERMAN ID,42.76656914,-114.8647782,ID,047,17040212,17,1704,,ST-DCH,Yes,Pacific Northwest,True,True
13133800,COMBO RILEY CREEK  BRAILSFORD DITCH NR HAGERMAN,42.76379139,-114.8620003,ID,047,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13134000,RILEY CREEK BL LEWIS SPRING NR HAGERMAN ID,42.7633333,-114.8608333,ID,047,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13134300,RILEY CREEK AT MOUTH NR HAGERMAN ID,42.762958,-114.8750563,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13134500,SNAKE RIVER NR HAGERMAN ID,42.76351349,-114.8883902,ID,083,17040212,17,1704,32200.0,ST,Yes,Pacific Northwest,True,True
13134520,UPPER SALMON B POWER FLUME NEAR HAGERMAN ID,42.7657356,-114.9067242,ID,083,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13134550,UPPER SALMON A POWER CANAL NEAR HAGERMAN ID,42.76767999,-114.9245027,ID,083,17040212,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13134556,N CHANNEL SNAKE R  UPPER SALMON FALLS NR HAGERMAN,42.76944444,-114.9038889,ID,047,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13134560,BELL RAPIDS CANAL NR HAGERMAN ID,42.792402,-114.9514484,ID,083,17040212,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13134570,FOSSIL GULCH CANAL NR HAGERMAN ID,42.8296242,-114.9378373,ID,047,17040212,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
1313457010,BELL RAPIDS MUTUAL IRR CO PUMPING PLNT NR HAGERMAN,42.8296242,-114.9378373,ID,047,17040212,17,1704,,ST,Yes,Pacific Northwest,True,True
13135000,SNAKE RIVER BL LOWER SALMON FALLS NR HAGERMAN ID,42.84851319,-114.9014473,ID,047,17040212,17,1704,26070.0,ST,Yes,Pacific Northwest,True,True
13135500,BIG WOOD RIVER NR KETCHUM ID,43.78626389,-114.4250556,ID,013,17040219,17,1704,137.0,ST,Yes,Pacific Northwest,True,True
13135520,NF BIG WOOD RIVER NR SAWTOOTH NRA HQ NR KETCHUM ID,43.7861111,-114.4191667,ID,013,17040219,17,1704,40.0,ST,Yes,Pacific Northwest,True,True
13136000,"BIG WOOD RIVER AT KETCHUM, ID",43.6886111,-114.3733333,ID,013,17040219,17,1704,240.0,ST,Yes,Pacific Northwest,True,True
13136500,WARM SPRINGS CR AT GUYER HOT SPRINGS NR KETCHUM ID,43.6833333,-114.4102778,ID,013,17040219,17,1704,94.1,ST,Yes,Pacific Northwest,True,True
13136550,"WARM SPRINGS CR AT GATES RD NR KETCHUM, ID",43.6830972,-114.4055167,ID,013,17040219,17,1704,,ST,Yes,Pacific Northwest,True,True
13137300,"TRAIL CREEK NR SUN VALLEY, ID",43.72319444,-114.3243806,ID,013,17040219,17,1704,56.7,ST,Yes,Pacific Northwest,True,True
13137500,TRAIL CREEK AT KETCHUM ID,43.67421667,-114.362261,ID,013,17040219,17,1704,64.3,ST,Yes,Pacific Northwest,True,True
13138000,EAST FORK BIG WOOD RIVER AT GIMLET ID,43.60305556,-114.3302778,ID,013,17040219,17,1704,86.1,ST,Yes,Pacific Northwest,True,True
13138500,"BIG WOOD RIVER AT GIMLET, ID",43.605,-114.3463889,ID,013,17040219,17,1704,517.0,ST,Yes,Pacific Northwest,True,True
13138650,"DEER CREEK NR DEER CREEK RANCH NR HAILEY, ID",43.55364444,-114.4196583,ID,013,17040219,17,1704,,ST,Yes,Pacific Northwest,True,True
13139000,BIG WOOD SLOUGH AT HAILEY ID,43.51777778,-114.3197222,ID,013,17040219,17,1704,,ST,Yes,Pacific Northwest,True,True
13139500,BIG WOOD RIVER AT HAILEY ID,43.5172222,-114.3216667,ID,013,17040219,17,1704,640.0,ST,Yes,Pacific Northwest,True,True
13139510,BIG WOOD RIVER AT HAILEY ID TOTAL FLOW,43.5172222,-114.3216667,ID,013,17040219,17,1704,614.0,ST,Yes,Pacific Northwest,True,True
13140335,"BIG WOOD R AT S BROADFORD BRIDGE NR BELLEVUE, ID",43.4679833,-114.2677389,ID,013,17040219,17,1704,695.0,ST,Yes,Pacific Northwest,True,True
13140500,BIG WOOD RIVER AT GLENDALE BRIDGE NR BELLEVUE ID,43.4261111,-114.2608333,ID,013,17040219,17,1704,665.0,ST,Yes,Pacific Northwest,True,True
13140800,BIG WOOD RIVER AT STANTON CROSSING NR BELLEVUE ID,43.32916667,-114.3191667,ID,013,17040219,17,1704,748.0,ST,Yes,Pacific Northwest,True,True
13141000,"BIG WOOD RIVER NR BELLEVUE, ID",43.32805556,-114.3416667,ID,013,17040219,17,1704,824.0,ST,Yes,Pacific Northwest,True,True
13141500,CAMAS CREEK NR BLAINE ID,43.33277778,-114.5419444,ID,025,17040220,17,1704,626.0,ST,Yes,Pacific Northwest,True,True
13142500,BIG WOOD RIVER BL MAGIC DAM NR RICHFIELD ID,43.24805556,-114.3566667,ID,013,17040219,17,1704,1611.0,ST,Yes,Pacific Northwest,True,True
13142900,BIG WOOD RIVER NR MAGIC RES ID,43.1915712,-114.3258769,ID,013,17040219,17,1704,,ST,Yes,Pacific Northwest,True,True
13143000,LINCOLN CANAL NR RICHFIELD ID,43.17444444,-114.318611,ID,063,17040219,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13143500,LINCOLN CANAL NR SHOSHONE ID,43.08027778,-114.3091667,ID,063,17040219,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13144000,BIG WOOD R AB N GOODING CANAL NR SHOSHONE ID,43.0911111,-114.2963889,ID,063,17040219,17,1704,1770.0,ST,Yes,Pacific Northwest,True,True
13144500,BIG WOOD RIVER BL N GOODING CANAL NR SHOSHONE ID,43.07,-114.3077778,ID,063,17040219,17,1704,1780.0,ST,Yes,Pacific Northwest,True,True
13145000,BIG WOOD RIVER NR SHOSHONE ID,42.9936111,-114.4547222,ID,063,17040219,17,1704,1788.0,ST,Yes,Pacific Northwest,True,True
13145500,BIG WOOD RIVER AB THORN CREEK NR GOODING ID,43.0108333,-114.6088889,ID,047,17040219,17,1704,1821.0,ST,Yes,Pacific Northwest,True,True
13146000,THORN CREEK SPILLWAY NR GOODING ID,43.02416667,-114.6094444,ID,047,17040219,17,1704,,ST,Yes,Pacific Northwest,True,True
13146500,BIG WOOD RIVER AT GOODING ID,42.95166667,-114.7133333,ID,047,17040219,17,1704,1953.0,ST,Yes,Pacific Northwest,True,True
13147000,DRY CREEK NR BLANCHE ID,43.1025,-114.8333333,ID,047,17040212,17,1704,10.0,ST,Yes,Pacific Northwest,True,True
13147500,MULDOON CREEK NR MULDOON ID,43.4999052,-114.050868,ID,013,17040221,17,1704,124.0,ST,Yes,Pacific Northwest,True,True
13147900,LITTLE WOOD RIVER AB HIGH FIVE CREEK NR CAREY ID,43.49305556,-114.0572222,ID,013,17040221,17,1704,248.0,ST,Yes,Pacific Northwest,True,True
13148000,LITTLE WOOD RIVER AT CAMPBELL RANCH NR CAREY ID,43.46527778,-114.05,ID,013,17040221,17,1704,264.0,ST,Yes,Pacific Northwest,True,True
13148500,LITTLE WOOD RIVER NR CAREY ID,43.39,-113.9997222,ID,013,17040221,17,1704,310.0,ST,Yes,Pacific Northwest,True,True
13149000,FISH CREEK AB FISH CREEK DAM NR CAREY ID,43.4458333,-113.7972222,ID,013,17040221,17,1704,50.0,ST,Yes,Pacific Northwest,True,True
13149500,"WEST FORK FISH CREEK NEAR CAREY, ID",43.45,-113.8297222,ID,013,17040221,17,1704,15.6,ST,Yes,Pacific Northwest,True,True
13150000,FISH CREEK NR CAREY ID,43.4199043,-113.8300267,ID,013,17040221,17,1704,74.6,ST,Yes,Pacific Northwest,True,True
13150430,SILVER CREEK AT SPORTSMAN ACCESS NR PICABO ID,43.3233611,-114.10835,ID,013,17040221,17,1704,70.0,ST,Yes,Pacific Northwest,True,True
131504301,Silver Ck near West Campground,43.3251111,-114.106436,ID,013,17040221,17,1704,,ST,Yes,Pacific Northwest,True,True
13150500,"SILVER CREEK NEAR HWY 20 NEAR PICABO, ID",43.2836111,-114.0177778,ID,013,17040221,17,1704,60.9,ST,Yes,Pacific Northwest,True,True
13151000,LITTLE WOOD RIVER NR RICHFIELD ID,43.0475,-114.1319444,ID,063,17040221,17,1704,570.0,ST,Yes,Pacific Northwest,True,True
13151500,LITTLE WOOD RIVER AT SHOSHONE ID,42.9360165,-114.4033752,ID,063,17040221,17,1704,620.0,ST,Yes,Pacific Northwest,True,True
13152000,LITTLE WOOD RIVER AT TOPONIS ID,42.93656949,-114.7136637,ID,047,17040221,17,1704,680.0,ST,Yes,Pacific Northwest,True,True
13152500,MALAD RIVER NR GOODING ID,42.88638889,-114.8030556,ID,047,17040219,17,1704,2990.0,ST,Yes,Pacific Northwest,True,True
13152895,W DRAIN NR TUTTLE ID,42.86406886,-114.8658906,ID,047,17040219,17,1704,,ST,Yes,Pacific Northwest,True,True
13152940,MALAD POWER FLUME NR BLISS ID,42.8649021,-114.8872803,ID,047,17040219,17,1704,,ST,Yes,Pacific Northwest,True,True
13153000,KING HILL CANAL NR HAGERMAN ID,42.86805556,-114.911111,ID,083,17040212,17,1704,,ST-CA,Yes,Pacific Northwest,True,True
13153500,MALAD RIVER NR BLISS ID,42.86323537,-114.902003,ID,047,17040219,17,1704,3000.0,ST,Yes,Pacific Northwest,True,True
