state_code,nws_id,usgs_id,goes_id,nws_hsa,latitude_dms,longitude_dms,latitude_decimal,longitude_decimal,station_name,raw_line
MT,SLDM8,06195600,DE0030CC,BYZ,45 44 18.10,110 28 46.09,45.73836111111111,-110.47946944444445,SHIELDS RIVER NR LIVINGSTON MT,SLDM8|06195600       |DE0030CC|BYZ|45 44 18.10|110 28 46.09|SHIELDS RIVER NR LIVINGSTON MT
MT,SRAM8,06205000,174AF1E0,BYZ,45 32 12.27,109 25 19.40,45.536741666666664,-109.42205555555556,STILLWATER RIVER NEAR ABSAROKEE MT,SRAM8|06205000       |174AF1E0|BYZ|45 32 12.27|109 25 19.40|STILLWATER RIVER NEAR ABSAROKEE MT
MT,SRCM8,06192978,DD5DD6FC,BYZ,46 10 01.65,110 29 31.01,46.167125,-110.49194722222222,SHIELDS RIVER BL SF SHIELDS RIVER NR WILSALL MT,SRCM8|06192978       |DD5DD6FC|BYZ|46 10 01.65|110 29 31.01|SHIELDS RIVER BL SF SHIELDS RIVER NR WILSALL MT
MT,STXM8,06287000,344727D2,BYZ,45 19 00.85,107 55 08.00,45.316902777777784,-107.91888888888889,BIGHORN R BL YELLOWTAIL AFTERBAY DAM NR ST. XAVIER,STXM8|06287000       |344727D2|BYZ|45 19 00.85|107 55 08.00|BIGHORN R BL YELLOWTAIL AFTERBAY DAM NR ST. XAVIER
MT,SXVM8,06287800,DF05E0C6,BYZ,45 27 39,107 44 55,45.46083333333333,-107.74861111111112,BIGHORN RIVER AT BRIDGE AT ST. XAVIER MT,SXVM8|06287800       |DF05E0C6|BYZ|45 27 39   |107 44 55   |BIGHORN RIVER AT BRIDGE AT ST. XAVIER MT
MT,TLBM8,06288400,DF0566D2,BYZ,45 38 39,107 39 27,45.64416666666666,-107.6575,BIGHORN RIVER AT TWO LEGGINS BRIDGE NEAR HARDIN,TLBM8|06288400       |DF0566D2|BYZ|45 38 39   |107 39 27   |BIGHORN RIVER AT TWO LEGGINS BRIDGE NEAR HARDIN
MT,WHCM8,06208790,1638FEC8,BYZ,45 30 59,108 49 51,45.51638888888889,-108.83083333333333,WHITE HORSE CANAL NEAR SILESIA MT,WHCM8|06208790       |1638FEC8|BYZ|45 30 59   |108 49 51   |WHITE HORSE CANAL NEAR SILESIA MT
MT,WRDM8,06204050,DD54632E,BYZ,45 14 35.66,109 43 52.69,45.24323888888889,-109.73130277777778,WEST ROSEBUD CREEK NEAR ROSCOE MT,WRDM8|06204050       |DD54632E|BYZ|45 14 35.66|109 43 52.69|WEST ROSEBUD CREEK NEAR ROSCOE MT
MT,WREM8,06204070,DDFCC126,BYZ,45 15 16,109 41 57,45.254444444444445,-109.69916666666667,W ROSEBUD CR AT EMERALD LK CAMPGROUND NR ROSCOE,WREM8|06204070       |DDFCC126|BYZ|45 15 16   |109 41 57   |W ROSEBUD CR AT EMERALD LK CAMPGROUND NR ROSCOE
MT,BCHM8,06167500,348692C2,GGW,48 25 13.12,107 10 16.10,48.42031111111111,-107.17113888888889,BEAVER CREEK NEAR HINSDALE MT,BCHM8|06167500       |348692C2|GGW|48 25 13.12|107 10 16.10|BEAVER CREEK NEAR HINSDALE MT
MT,BGCM8,06183450,DD0F77B2,GGW,48 40 22.43,104 30 43.51,48.67289722222222,-104.51208611111112,BIG MUDDY CREEK NEAR ANTELOPE MT,BGCM8|06183450       |DD0F77B2|GGW|48 40 22.43|104 30 43.51|BIG MUDDY CREEK NEAR ANTELOPE MT
MT,CLBM8,06185500,CE51171C,GGW,48 07 24.60,104 28 23.88,48.1235,-104.47330000000001,MISSOURI RIVER NEAR CULBERTSON MT,CLBM8|06185500       |CE51171C|GGW|48 07 24.60|104 28 23.88|MISSOURI RIVER NEAR CULBERTSON MT
MT,CLRM8,06185110,DF04775E,GGW,48 09 52.13,104 37 46.27,48.164480555555556,-104.62951944444444,BIG MUDDY CREEK NR MOUTH NR CULBERTSON MT,CLRM8|06185110       |DF04775E|GGW|48 09 52.13|104 37 46.27|BIG MUDDY CREEK NR MOUTH NR CULBERTSON MT
MT,DMRM8,06155030,DE399018,GGW,48 24 10.00,108 17 38.74,48.40277777777778,-108.29409444444444,MILK RIVER NEAR DODSON MT,DMRM8|06155030       |DE399018|GGW|48 24 10.00|108 17 38.74|MILK RIVER NEAR DODSON MT
MT,EPRM8,06178500,DD7F91EC,GGW,49 00 00.00,105 24 34.51,49.0,-105.40958611111111,EAST POPLAR RIVER AT INTERNATIONAL BOUNDARY,EPRM8|06178500       |DD7F91EC|GGW|49 00 00.00|105 24 34.51|EAST POPLAR RIVER AT INTERNATIONAL BOUNDARY
MT,FRAM8,06175510,DF06043A,GGW,48 02 00,106 00 00,48.03333333333333,-106.0,MISSOURI R AT E FRAZER PUMP PLANT NR FRAZER MT,FRAM8|06175510       |DF06043A|GGW|48 02 00   |106 00 00   |MISSOURI R AT E FRAZER PUMP PLANT NR FRAZER MT
MT,FREM8,06164000,4840E058,GGW,49 00 00.07,107 18 10.31,49.00001944444445,-107.30286388888888,FRENCHMAN RIVER AT INTERNATIONAL BOUNDARY,FREM8|06164000       |4840E058|GGW|49 00 00.07|107 18 10.31|FRENCHMAN RIVER AT INTERNATIONAL BOUNDARY
MT,FRZM8,06175100,DE34937E,GGW,48 01 50,106 07 20,48.03055555555555,-106.12222222222222,MISSOURI R AT W FRAZER PUMP PLANT NR FRAZER MT,FRZM8|06175100       |DE34937E|GGW|48 01 50   |106 07 20   |MISSOURI R AT W FRAZER PUMP PLANT NR FRAZER MT
MT,GSCM8,06166000,D104212C,GGW,48 21 24.42,107 34 55.87,48.35678333333333,-107.58218611111111,BEAVER CR BL GUSTON COULEE NR SACO MT,GSCM8|06166000       |D104212C|GGW|48 21 24.42|107 34 55.87|BEAVER CR BL GUSTON COULEE NR SACO MT
MT,MFLM8,06130000,DDC7E212,GGW,46 55 43.18,107 55 58.23,46.92866111111111,-107.93284166666668,FLATWILLOW CREEK NEAR MOSBY MT,MFLM8|06130000       |DDC7E212|GGW|46 55 43.18|107 55 58.23|FLATWILLOW CREEK NEAR MOSBY MT
MT,MSBM8,06130500,D10F618E,GGW,46 59 40.89,107 53 20.99,46.99469166666667,-107.8891638888889,MUSSELSHELL RIVER AT MOSBY MT,MSBM8|06130500       |D10F618E|GGW|46 59 40.89|107 53 20.99|MUSSELSHELL RIVER AT MOSBY MT
MT,NSHM8,06174500,CE512C54,GGW,48 07 48.19,106 21 51.53,48.13005277777778,-106.36431388888889,MILK RIVER AT NASHUA MT,NSHM8|06174500       |CE512C54|GGW|48 07 48.19|106 21 51.53|MILK RIVER AT NASHUA MT
MT,ORHM8,06169500,DDD0825E,GGW,48 58 09.75,106 50 23.43,48.969375,-106.83984166666666,ROCK CREEK BL HORSE CREEK NR INT'L BOUNDARY,ORHM8|06169500       |DDD0825E|GGW|48 58 09.75|106 50 23.43|ROCK CREEK BL HORSE CREEK NR INT'L BOUNDARY
MT,PLRM8,06181000,163A2386,GGW,48 07 04.50,105 11 34.14,48.117916666666666,-105.19281666666667,POPLAR RIVER NEAR POPLAR MT,PLRM8|06181000       |163A2386|GGW|48 07 04.50|105 11 34.14|POPLAR RIVER NEAR POPLAR MT
MT,PPRM8,06178000,174A8770,GGW,48 59 25.03,105 41 48.87,48.99028611111111,-105.69690833333334,POPLAR RIVER AT INTERNATIONAL BOUNDARY,PPRM8|06178000       |174A8770|GGW|48 59 25.03|105 41 48.87|POPLAR RIVER AT INTERNATIONAL BOUNDARY
MT,RRCM8,06177500,DE02E350,GGW,47 24 50.30,105 34 32.32,47.41397222222222,-105.57564444444444,REDWATER RIVER AT CIRCLE MT,RRCM8|06177500       |DE02E350|GGW|47 24 50.30|105 34 32.32|REDWATER RIVER AT CIRCLE MT
MT,SACM8,06164510,CE78D5B0,GGW,48 30 33.13,107 13 07.52,48.50920277777778,-107.21875555555556,MILK RIVER AT JUNEBERG BRIDGE NR SACO MT,SACM8|06164510       |CE78D5B0|GGW|48 30 33.13|107 13 07.52|MILK RIVER AT JUNEBERG BRIDGE NR SACO MT
MT,SIDM8,06329500,CE78A320,GGW,47 40 38.69,104 09 19.48,47.677413888888886,-104.15541111111112,YELLOWSTONE RIVER NEAR SIDNEY MT,SIDM8|06329500       |CE78A320|GGW|47 40 38.69|104 09 19.48|YELLOWSTONE RIVER NEAR SIDNEY MT
MT,TMPM8,06172310,163FA252,GGW,48 18 28.46,106 49 20.34,48.30790555555555,-106.82231666666667,MILK RIVER AT TAMPICO MT,TMPM8|06172310       |163FA252|GGW|48 18 28.46|106 49 20.34|MILK RIVER AT TAMPICO MT
MT,WPTM8,06177000,CE5119CE,GGW,48 04 02.37,105 31 59.15,48.067325000000004,-105.53309722222222,MISSOURI RIVER NEAR WOLF POINT MT,WPTM8|06177000       |CE5119CE|GGW|48 04 02.37|105 31 59.15|MISSOURI RIVER NEAR WOLF POINT MT
MT,ABOM8,12340500,DD116732,MSO,46 52 36.35,113 55 55.63,46.87676388888889,-113.93211944444445,CLARK FORK ABOVE MISSOULA MT,ABOM8|12340500       |DD116732|MSO|46 52 36.35|113 55 55.63|CLARK FORK ABOVE MISSOULA MT
MT,ANDM8,12323760,DDD553F6,MSO,46 08 01.20,112 54 11.35,46.13366666666666,-112.90315277777778,WARM SPRINGS CREEK NEAR ANACONDA MT,ANDM8|12323760       |DDD553F6|MSO|46 08 01.20|112 54 11.35|WARM SPRINGS CREEK NEAR ANACONDA MT
MT,ARLM8,12381400,DE3A9716,MSO,47 11 43.98,113 51 02.65,47.19555,-113.8507361111111,SOUTH FORK JOCKO RIVER NEAR ARLEE MT,ARLM8|12381400       |DE3A9716|MSO|47 11 43.98|113 51 02.65|SOUTH FORK JOCKO RIVER NEAR ARLEE MT
MT,BITM8,12352500,DDF7320A,MSO,46 49 54.26,114 03 17.50,46.83173888888889,-114.05486111111111,BITTERROOT RIVER NEAR MISSOULA MT,BITM8|12352500       |DDF7320A|MSO|46 49 54.26|114 03 17.50|BITTERROOT RIVER NEAR MISSOULA MT
MT,BKCM8,12323233,D10F31F2,MSO,45 59 28.57,112 31 38.49,45.99126944444445,-112.52735833333334,BLACKTAIL CREEK ABOVE GROVE GULCH AT BUTTE MT,BKCM8|12323233       |D10F31F2|MSO|45 59 28.57|112 31 38.49|BLACKTAIL CREEK ABOVE GROVE GULCH AT BUTTE MT
MT,BLAM8,12335100,DDD7B5F0,MSO,46 55 07.66,113 00 53.95,46.918794444444444,-113.01498611111111,BLACKFOOT R AB NEVADA CR NR HELMVILLE MT,BLAM8|12335100       |DDD7B5F0|MSO|46 55 07.66|113 00 53.95|BLACKFOOT R AB NEVADA CR NR HELMVILLE MT
MT,BMXM8,12330000,164012E2,MSO,46 28 17.95,113 14 08.77,46.47165277777778,-113.23576944444444,BOULDER CREEK AT MAXVILLE MT,BMXM8|12330000       |164012E2|MSO|46 28 17.95|113 14 08.77|BOULDER CREEK AT MAXVILLE MT
MT,BNRM8,480844104382601,DD964452,MSO,48 08 47.7,104 38 42.3,48.14658333333333,-104.64508333333335,28N55E29CDAB01 FK-01,BNRM8|480844104382601|DD964452|MSO|48 08 47.7 |104 38 42.3 |28N55E29CDAB01 FK-01
MT,BONM8,12340000,D10F4762,MSO,46 53 57.88,113 45 22.75,46.899411111111114,-113.75631944444444,BLACKFOOT RIVER NEAR BONNER MT,BONM8|12340000       |D10F4762|MSO|46 53 57.88|113 45 22.75|BLACKFOOT RIVER NEAR BONNER MT
MT,CFMM8,12363000,345D3268,MSO,48 21 42.52,114 11 05.82,48.36181111111111,-114.18495,FLATHEAD RIVER AT COLUMBIA FALLS MT,CFMM8|12363000       |345D3268|MSO|48 21 42.52|114 11 05.82|FLATHEAD RIVER AT COLUMBIA FALLS MT
MT,DARM8,12344000,DE39C064,MSO,45 58 19.38,114 08 28.44,45.97205,-114.14123333333335,BITTERROOT RIVER NEAR DARBY MT,DARM8|12344000       |DE39C064|MSO|45 58 19.38|114 08 28.44|BITTERROOT RIVER NEAR DARBY MT
MT,DLGM8,12324200,17397556,MSO,46 23 51.54,112 44 33.14,46.39765,-112.74253888888889,CLARK FORK AT DEER LODGE MT,DLGM8|12324200       |17397556|MSO|46 23 51.54|112 44 33.14|CLARK FORK AT DEER LODGE MT
MT,DRBM8,460140114103400,16377E4E,MSO,46 01 40,114 10 34,46.02777777777778,-114.17611111111111,DARBY P. AT DARBY MT,DRBM8|460140114103400|16377E4E|MSO|46 01 40   |114 10 34   |DARBY P. AT DARBY MT
MT,DRMM8,12331800,DDCDE340,MSO,46 42 42.89,113 19 50.81,46.711913888888894,-113.33078055555555,CLARK FORK NEAR DRUMMOND MT,DRMM8|12331800       |DDCDE340|MSO|46 42 42.89|113 19 50.81|CLARK FORK NEAR DRUMMOND MT
MT,FCFM8,12355500,345CE6FA,MSO,48 29 44.87,114 07 36.35,48.49579722222222,-114.12676388888889,N F FLATHEAD RIVER NR COLUMBIA FALLS MT,FCFM8|12355500       |345CE6FA|MSO|48 29 44.87|114 07 36.35|N F FLATHEAD RIVER NR COLUMBIA FALLS MT
MT,FCKM8,12331500,DDD09128,MSO,46 37 43.42,113 09 02.49,46.628727777777776,-113.15069166666667,FLINT CREEK NEAR DRUMMOND MT,FCKM8|12331500       |DDD09128|MSO|46 37 43.42|113 09 02.49|FLINT CREEK NEAR DRUMMOND MT
MT,FISM8,12302055,DE08A108,MSO,48 21 20.17,115 18 52.74,48.355602777777776,-115.31465,FISHER RIVER NEAR LIBBY MT,FISM8|12302055       |DE08A108|MSO|48 21 20.17|115 18 52.74|FISHER RIVER NEAR LIBBY MT
MT,FLNM8,12329500,DE0AC11A,MSO,46 27 49.53,113 14 25.00,46.46375833333334,-113.24027777777778,FLINT CREEK AT MAXVILLE MT,FLNM8|12329500       |DE0AC11A|MSO|46 27 49.53|113 14 25.00|FLINT CREEK AT MAXVILLE MT
MT,FOYM8,12366500,165F657E,MSO,48 09 15.52,114 14 56.13,48.15431111111111,-114.248925,FLATHEAD RIVER AT FOYS BEND NR KALISPELL MT,FOYM8|12366500       |165F657E|MSO|48 09 15.52|114 14 56.13|FLATHEAD RIVER AT FOYS BEND NR KALISPELL MT
MT,FPOM8,12372000,F0034686,MSO,47 40 49.03,114 14 48.22,47.68028611111111,-114.24672777777778,FLATHEAD RIVER NEAR POLSON MT,FPOM8|12372000       |F0034686|MSO|47 40 49.03|114 14 48.22|FLATHEAD RIVER NEAR POLSON MT
MT,FTCM8,12325500,DE0AB78A,MSO,46 13 57.60,113 17 59.54,46.23266666666667,-113.29987222222222,FLINT CREEK NEAR SOUTHERN CROSS MT,FTCM8|12325500       |DE0AB78A|MSO|46 13 57.60|113 17 59.54|FLINT CREEK NEAR SOUTHERN CROSS MT
MT,GALM8,12323800,DDD5666C,MSO,46 12 29.67,112 46 02.46,46.208241666666666,-112.76735,CLARK FORK NEAR GALEN MT,GALM8|12323800       |DDD5666C|MSO|46 12 29.67|112 46 02.46|CLARK FORK NEAR GALEN MT
MT,HGHM8,482100114000001,347C7276,MSO,48 20 28,114 00 48,48.34111111111111,-114.01333333333334,HUNGRY HORSE DAM MT (USBR PRECIP SITE),HGHM8|482100114000001|347C7276|MSO|48 20 28   |114 00 48   |HUNGRY HORSE DAM MT (USBR PRECIP SITE)
MT,HHWM8,12362000,345EB372,MSO,48 20 28,114 00 48,48.34111111111111,-114.01333333333334,HUNGRY HORSE RESERVOIR NR HUNGRY HORSE MT,HHWM8|12362000       |345EB372|MSO|48 20 28   |114 00 48   |HUNGRY HORSE RESERVOIR NR HUNGRY HORSE MT
MT,KBDM8,12301933,CE11B438,MSO,48 24 02.39,115 19 07.39,48.400663888888886,-115.31871944444444,KOOTENAI RIVER BL LIBBY DAM NR LIBBY MT,KBDM8|12301933       |CE11B438|MSO|48 24 02.39|115 19 07.39|KOOTENAI RIVER BL LIBBY DAM NR LIBBY MT
MT,KERM8,12371550,DF05403E,MSO,47 41 48.87,114 09 40.67,47.69690833333333,-114.16129722222223,FLATHEAD LAKE AT POLSON MT,KERM8|12371550       |DF05403E|MSO|47 41 48.87|114 09 40.67|FLATHEAD LAKE AT POLSON MT
MT,LBFM8,12324590,163F52D6,MSO,46 31 10.14,112 47 35.42,46.51948333333333,-112.79317222222222,LITTLE BLACKFOOT RIVER NEAR GARRISON MT,LBFM8|12324590       |163F52D6|MSO|46 31 10.14|112 47 35.42|LITTLE BLACKFOOT RIVER NEAR GARRISON MT
MT,LCGM8,12323850,DD60C09C,MSO,46 13 06.86,112 46 27.00,46.21857222222222,-112.77416666666666,LOST CREEK NEAR GALEN MT,LCGM8|12323850       |DD60C09C|MSO|46 13 06.86|112 46 27.00|LOST CREEK NEAR GALEN MT
MT,LOLM8,464329114315900,1638C580,MSO,46 43 29,114 31 59,46.724722222222226,-114.53305555555555,LOLO HOT SPRINGS P. NR LOLO MT,LOLM8|464329114315900|1638C580|MSO|46 43 29   |114 31 59   |LOLO HOT SPRINGS P. NR LOLO MT
MT,MCAM8,12323670,DD7893D8,MSO,46 04 58.70,112 55 01.88,46.082972222222224,-112.91718888888889,MILL CREEK NR ANACONDA MT,MCAM8|12323670       |DD7893D8|MSO|46 04 58.70|112 55 01.88|MILL CREEK NR ANACONDA MT
MT,MFRM8,12332000,DD342216,MSO,46 11 04.45,113 30 05.65,46.18456944444444,-113.50156944444444,MIDDLE FORK ROCK CR NR PHILIPSBURG MT,MFRM8|12332000       |DD342216|MSO|46 11 04.45|113 30 05.65|MIDDLE FORK ROCK CR NR PHILIPSBURG MT
MT,MSNM8,12377150,DE3A8460,MSO,47 19 12.69,113 59 16.41,47.32019166666667,-113.98789166666667,MISSION CREEK AB RESERVOIR NR ST. IGNATIUS MT,MSNM8|12377150       |DE3A8460|MSO|47 19 12.69|113 59 16.41|MISSION CREEK AB RESERVOIR NR ST. IGNATIUS MT
MT,OPPM8,12323600,DD6F536C,MSO,46 06 27.93,112 48 19.02,46.10775833333334,-112.80528333333334,SILVER BOW CREEK AT OPPORTUNITY MT,OPPM8|12323600       |DD6F536C|MSO|46 06 27.93|112 48 19.02|SILVER BOW CREEK AT OPPORTUNITY MT
MT,OVNM8,470109113074400,1638EDBE,MSO,47 01 09,113 07 44,47.01916666666666,-113.12888888888888,OVANDO P. NR OVANDO MT,OVNM8|470109113074400|1638EDBE|MSO|47 01 09   |113 07 44   |OVANDO P. NR OVANDO MT
MT,PERM8,12388700,DDD5751A,MSO,47 22 00.45,114 35 06.00,47.366791666666664,-114.585,FLATHEAD RIVER AT PERMA MT,PERM8|12388700       |DDD5751A|MSO|47 22 00.45|114 35 06.00|FLATHEAD RIVER AT PERMA MT
MT,PLNM8,12389000,DDF93662,MSO,47 25 45.12,114 51 23.52,47.429199999999994,-114.85653333333333,CLARK FORK NEAR PLAINS MT,PLNM8|12389000       |DDF93662|MSO|47 25 45.12|114 51 23.52|CLARK FORK NEAR PLAINS MT
MT,PLVM8,480634114520700,163828A0,MSO,48 06 34,114 52 07,48.10944444444445,-114.86861111111111,PLEASANT VALLEY P. NR PLEASANT VALLEY MT,PLVM8|480634114520700|163828A0|MSO|48 06 34   |114 52 07   |PLEASANT VALLEY P. NR PLEASANT VALLEY MT
MT,POLM8,484554114170100,1638E36C,MSO,48 45 54,114 17 01,48.765,-114.28361111111111,POLEBRIDGE P. NR POLEBRIDGE MT,POLM8|484554114170100|1638E36C|MSO|48 45 54   |114 17 01   |POLEBRIDGE P. NR POLEBRIDGE MT
MT,PRCM8,12390700,DE39A582,MSO,47 35 09.82,115 21 18.36,47.586061111111114,-115.3551,PROSPECT CREEK AT THOMPSON FALLS MT,PRCM8|12390700       |DE39A582|MSO|47 35 09.82|115 21 18.36|PROSPECT CREEK AT THOMPSON FALLS MT
MT,RCCM8,12334510,DE089492,MSO,46 43 20.41,113 40 59.02,46.72233611111111,-113.68306111111112,ROCK CREEK NEAR CLINTON MT,RCCM8|12334510       |DE089492|MSO|46 43 20.41|113 40 59.02|ROCK CREEK NEAR CLINTON MT
MT,SELM8,471300113310001,34422012,MSO,47 12 45,113 31 09,47.212500000000006,-113.51916666666666,SEELEY LAKE MT (USBR PRECIP SITE),SELM8|471300113310001|34422012|MSO|47 12 45   |113 31 09   |SEELEY LAKE MT (USBR PRECIP SITE)
MT,SFCM8,12362500,3461860A,MSO,48 21 23.68,114 02 16.29,48.35657777777778,-114.03785833333333,S F FLATHEAD RIVER NR COLUMBIA FALLS MT,SFCM8|12362500       |3461860A|MSO|48 21 23.68|114 02 16.29|S F FLATHEAD RIVER NR COLUMBIA FALLS MT
MT,SLVM8,12323250,DDE5601C,MSO,45 59 57,112 34 38.36,45.99916666666667,-112.57732222222222,SILVER BOW CR BL BLACKTAIL CR AT BUTTE MT,SLVM8|12323250       |DDE5601C|MSO|45 59 57   |112 34 38.36|SILVER BOW CR BL BLACKTAIL CR AT BUTTE MT
MT,SRGM8,12354500,DE08E202,MSO,47 18 05.90,115 05 12.73,47.30163888888889,-115.08686944444445,CLARK FORK AT ST. REGIS MT,SRGM8|12354500       |DE08E202|MSO|47 18 05.90|115 05 12.73|CLARK FORK AT ST. REGIS MT
MT,SRLM8,12365700,DE08B27E,MSO,48 13 02.10,114 18 49.45,48.21725,-114.31373611111111,STILLWATER RIVER AT LAWRENCE PARK AT KALISPELL,SRLM8|12365700       |DE08B27E|MSO|48 13 02.10|114 18 49.45|STILLWATER RIVER AT LAWRENCE PARK AT KALISPELL
MT,SUMM8,481900113210001,34425682,MSO,48 19 00,113 21 00,48.31666666666667,-113.35,MARIAS SUMMIT MT (USBR PRECIP SITE),SUMM8|481900113210001|34425682|MSO|48 19 00   |113 21 00   |MARIAS SUMMIT MT (USBR PRECIP SITE)
MT,SWLM8,475500113500001,34426318,MSO,47 55 47,113 50 42,47.92972222222222,-113.845,SWAN LAKE MT (USBR PRECIP SITES),SWLM8|475500113500001|34426318|MSO|47 55 47   |113 50 42   |SWAN LAKE MT (USBR PRECIP SITES)
MT,SWRM8,12370000,DE348008,MSO,48 01 27.23,113 58 43.75,48.024230555555555,-113.97881944444444,SWAN RIVER NEAR BIGFORK MT,SWRM8|12370000       |DE348008|MSO|48 01 27.23|113 58 43.75|SWAN RIVER NEAR BIGFORK MT
MT,TBAM8,12301250,16E912E8,MSO,48 52 40.61,115 03 16.06,48.877947222222225,-115.05446111111111,TOBACCO RIVER AT EUREKA MT,TBAM8|12301250       |16E912E8|MSO|48 52 40.61|115 03 16.06|TOBACCO RIVER AT EUREKA MT
MT,THRM8,12389500,DDF940F2,MSO,47 35 30.69,115 13 46.33,47.591858333333334,-115.22953611111112,THOMPSON RIVER NEAR THOMPSON FALLS MT,THRM8|12389500       |DDF940F2|MSO|47 35 30.69|115 13 46.33|THOMPSON RIVER NEAR THOMPSON FALLS MT
MT,TNCM8,12359800,345D211E,MSO,47 58 44.75,113 33 38.46,47.97909722222222,-113.56068333333333,S F FLATHEAD R AB TWIN C NR HUNGRY HORSE MT,TNCM8|12359800       |345D211E|MSO|47 58 44.75|113 33 38.46|S F FLATHEAD R AB TWIN C NR HUNGRY HORSE MT
MT,TRYM8,12304500,DE06A560,MSO,48 33 42.20,115 58 12.57,48.56172222222222,-115.97015833333333,YAAK RIVER NEAR TROY MT,TRYM8|12304500       |DE06A560|MSO|48 33 42.20|115 58 12.57|YAAK RIVER NEAR TROY MT
MT,VICM8,12350250,D10F171E,MSO,46 26 35.52,114 07 25.56,46.4432,-114.12376666666665,BITTERROOT RIVER AT BELL CROSSING NR VICTOR MT,VICM8|12350250       |D10F171E|MSO|46 26 35.52|114 07 25.56|BITTERROOT RIVER AT BELL CROSSING NR VICTOR MT
MT,WCAM8,12323710,DD78A642,MSO,46 03 52.24,112 53 36.71,46.06451111111111,-112.89353055555556,WILLOW CREEK NR ANACONDA MT,WCAM8|12323710       |DD78A642|MSO|46 03 52.24|112 53 36.71|WILLOW CREEK NR ANACONDA MT
MT,WFBM8,12342500,DE3AA28C,MSO,45 43 29.38,114 16 56.26,45.72482777777778,-114.28229444444445,WEST FORK BITTERROOT RIVER NR CONNER MT,WFBM8|12342500       |DE3AA28C|MSO|45 43 29.38|114 16 56.26|WEST FORK BITTERROOT RIVER NR CONNER MT
MT,WGCM8,12358500,345D81E6,MSO,48 29 43.86,114 00 36.75,48.49551666666667,-114.01020833333334,M F FLATHEAD RIVER NEAR WEST GLACIER MT,WGCM8|12358500       |345D81E6|MSO|48 29 43.86|114 00 36.75|M F FLATHEAD RIVER NEAR WEST GLACIER MT
MT,WGLM8,483000113540001,3442EBDE,MSO,48 30 02.15,113 59 04.80,48.500597222222225,-113.98466666666667,WEST GLACIER PRECIP STATION AT WEST GLACIER MT,WGLM8|483000113540001|3442EBDE|MSO|48 30 02.15|113 59 04.80|WEST GLACIER PRECIP STATION AT WEST GLACIER MT
MT,WHRM8,12366000,DE08C4EE,MSO,48 19 12.67,114 16 42.94,48.32018611111111,-114.27859444444444,WHITEFISH RIVER NEAR KALISPELL MT,WHRM8|12366000       |DE08C4EE|MSO|48 19 12.67|114 16 42.94|WHITEFISH RIVER NEAR KALISPELL MT
MT,WMSM8,12323750,DDD072DA,MSO,46 10 46.19,112 46 50.02,46.17949722222222,-112.78056111111111,SILVER BOW CREEK AT WARM SPRINGS MT,WMSM8|12323750       |DDD072DA|MSO|46 10 46.19|112 46 50.02|SILVER BOW CREEK AT WARM SPRINGS MT
MT,WSPM8,12323770,DE063002,MSO,46 10 49.35,112 47 06.28,46.180375,-112.78507777777777,WARM SPRINGS CREEK AT WARM SPRINGS MT,WSPM8|12323770       |DE063002|MSO|46 10 49.35|112 47 06.28|WARM SPRINGS CREEK AT WARM SPRINGS MT
MT,GDRM8,06191000,D10F0468,RIW,44 59 32.44,110 41 27.51,44.99234444444445,-110.69097500000001,GARDNER RIVER NEAR MAMMOTH YNP,GDRM8|06191000       |D10F0468|RIW|44 59 32.44|110 41 27.51|GARDNER RIVER NEAR MAMMOTH YNP
MT,SBCM8,06187915,DD9C63EC,RIW,45 00 10.19,110 00 06.74,45.002830555555555,-110.00187222222222,SODA BUTTE CR AT PARK BNDRY AT SILVER GATE,SBCM8|06187915       |DD9C63EC|RIW|45 00 10.19|110 00 06.74|SODA BUTTE CR AT PARK BNDRY AT SILVER GATE
MT,ADDM8,06080900,163AFB3C,TFX,47 37 06.62,112 41 31.40,47.61850555555556,-112.69205555555556,SUN RIVER BL DIVERSION DAM NR AUGUSTA MT,ADDM8|06080900       |163AFB3C|TFX|47 37 06.62|112 41 31.40|SUN RIVER BL DIVERSION DAM NR AUGUSTA MT
MT,BARM8,06016000,163F41A0,TFX,45 06 58.06,112 45 01.78,45.11612777777778,-112.75049444444444,BEAVERHEAD RIVER AT BARRETTS MT,BARM8|06016000       |163F41A0|TFX|45 06 58.06|112 45 01.78|BEAVERHEAD RIVER AT BARRETTS MT
MT,BCMM8,06151500,162C3972,TFX,48 38 58.17,109 13 54.10,48.64949166666667,-109.23169444444444,BATTLE CREEK NEAR CHINOOK MT,BCMM8|06151500       |162C3972|TFX|48 38 58.17|109 13 54.10|BATTLE CREEK NEAR CHINOOK MT
MT,BDCM8,06093200,3462A7E8,TFX,48 22 10.02,112 48 06.41,48.36945,-112.80178055555555,BADGER CR BL FOUR HORNS CANAL NR BROWNING MT,BDCM8|06093200       |3462A7E8|TFX|48 22 10.02|112 48 06.41|BADGER CR BL FOUR HORNS CANAL NR BROWNING MT
MT,BGKM8,06024450,DE08F174,TFX,45 37 04.68,113 27 24.99,45.61796666666667,-113.45694166666667,BIG HOLE RIVER BL BIG LAKE CR AT WISDOM MT,BGKM8|06024450       |DE08F174|TFX|45 37 04.68|113 27 24.99|BIG HOLE RIVER BL BIG LAKE CR AT WISDOM MT
